commodity,year,stock_date,stock_month,reference_period_desc,agg_level,state_alpha,state_name,stocks_bu,stocks_mbu,load_time
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,NM,NEW MEXICO,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,NM,NEW MEXICO,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,NM,NEW MEXICO,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,NV,NEVADA,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,NV,NEVADA,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,NV,NEVADA,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,NV,NEVADA,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,NY,NEW YORK,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,OH,OHIO,343876000.0,343.876,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,OH,OHIO,194640000.0,194.64,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,OH,OHIO,57201000.0,57.201,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,OH,OHIO,449525000.0,449.525,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,OH,OHIO,310053000.0,310.053,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,OH,OHIO,176465000.0,176.465,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,OH,OHIO,67261000.0,67.261,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,OH,OHIO,462693000.0,462.693,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,OH,OHIO,338355000.0,338.355,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,OH,OHIO,171280000.0,171.28,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,OH,OHIO,65352000.0,65.352,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,OH,OHIO,436127000.0,436.127,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,OH,OHIO,325272000.0,325.272,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,OH,OHIO,196932000.0,196.932,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,OH,OHIO,85806000.0,85.806,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,OH,OHIO,543982000.0,543.982,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,OH,OHIO,390005000.0,390.005,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,OH,OHIO,203827000.0,203.827,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,OH,OHIO,86019000.0,86.019,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,OH,OHIO,424392000.0,424.392,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,OH,OHIO,311163000.0,311.163,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,OH,OHIO,175621000.0,175.621,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,OH,OHIO,66643000.0,66.643,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,OH,OHIO,507244000.0,507.244,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,OH,OHIO,328781000.0,328.781,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,OH,OHIO,179312000.0,179.312,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,OH,OHIO,54785000.0,54.785,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,OH,OHIO,539498000.0,539.498,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,OH,OHIO,379247000.0,379.247,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,OH,OHIO,210675000.0,210.675,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,OH,OHIO,63859000.0,63.859,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,OH,OHIO,516701000.0,516.701,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,OH,OHIO,374179000.0,374.179,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,OH,OHIO,201995000.0,201.995,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,OH,OHIO,61914000.0,61.914,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,OH,OHIO,598513000.0,598.513,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,OH,OHIO,413763000.0,413.763,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,OH,OHIO,249860000.0,249.86,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,OH,OHIO,95175000.0,95.175,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,OH,OHIO,499121000.0,499.121,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,OH,OHIO,321568000.0,321.568,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,OH,OHIO,192123000.0,192.123,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,OH,OHIO,62442000.0,62.442,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,OH,OHIO,489400000.0,489.4,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,OH,OHIO,343782000.0,343.782,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2019,2019-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2019,2019-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2020,2020-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2020,2020-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2020,2020-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2020,2020-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2021,2021-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2021,2021-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2021,2021-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2021,2021-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2022,2022-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2022,2022-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2022,2022-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2022,2022-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2023,2023-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2023,2023-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2023,2023-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2024-01-09 15:00:00
CORN,2023,2023-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2025-01-10 12:00:00
CORN,2024,2024-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2025-01-10 12:00:00
CORN,2024,2024-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2025-01-10 12:00:00
CORN,2024,2024-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2025-01-10 12:00:00
CORN,2024,2024-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2026-01-12 12:00:00
CORN,2025,2025-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2026-01-12 12:00:00
CORN,2025,2025-06-01,6,FIRST OF JUN,STATE,OR,OREGON,,,2026-01-12 12:00:00
CORN,2025,2025-09-01,9,FIRST OF SEP,STATE,OR,OREGON,,,2026-01-12 12:00:00
CORN,2025,2025-12-01,12,FIRST OF DEC,STATE,OR,OREGON,,,2026-03-31 12:00:00
CORN,2026,2026-03-01,3,FIRST OF MAR,STATE,OR,OREGON,,,2026-03-31 12:00:00
CORN,2015,2015-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,448667000.0,448.667,2019-02-06 15:00:06
CORN,2015,2015-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,249281000.0,249.281,2019-02-06 15:00:06
CORN,2015,2015-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,101288000.0,101.288,2019-02-06 15:00:06
CORN,2015,2015-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,648053000.0,648.053,2019-02-06 15:00:06
CORN,2016,2016-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,454037000.0,454.037,2019-02-06 15:00:06
CORN,2016,2016-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,265479000.0,265.479,2019-02-06 15:00:06
CORN,2016,2016-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,100956000.0,100.956,2019-02-06 15:00:06
CORN,2016,2016-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,753712000.0,753.712,2019-02-06 15:00:06
CORN,2017,2017-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,492830000.0,492.83,2019-02-06 15:00:06
CORN,2017,2017-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,261376000.0,261.376,2019-02-06 15:00:06
CORN,2017,2017-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,108173000.0,108.173,2019-02-06 15:00:06
CORN,2017,2017-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,716263000.0,716.263,2019-02-06 15:00:06
CORN,2018,2018-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,487387000.0,487.387,2019-02-06 15:00:06
CORN,2018,2018-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,271737000.0,271.737,2019-02-06 15:00:06
CORN,2018,2018-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,119063000.0,119.063,2019-02-06 15:00:06
CORN,2018,2018-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,702188000.0,702.188,2024-01-09 15:00:00
CORN,2019,2019-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,504900000.0,504.9,2024-01-09 15:00:00
CORN,2019,2019-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,289346000.0,289.346,2024-01-09 15:00:00
