mapdate,state_alpha,none,d0,d1,d2,d3,d4,d0_plus,d1_plus,d2_plus,d3_plus,d4_plus,d0_only,d1_only,d2_only,d3_only,d4_only,dsci,validstart,validend
2017-10-24,AR,19.23,80.77,61.51,0.0,0.0,0.0,80.77,61.51,0.0,0.0,0.0,19.259999999999998,61.51,0.0,0.0,0.0,142.28,2017-10-24,2017-10-30
2017-10-31,AR,19.23,80.77,62.17,0.0,0.0,0.0,80.77,62.17,0.0,0.0,0.0,18.599999999999994,62.17,0.0,0.0,0.0,142.94,2017-10-31,2017-11-06
2017-11-07,AR,19.81,80.19,62.51,28.13,0.0,0.0,80.19,62.51,28.13,0.0,0.0,17.68,34.379999999999995,28.13,0.0,0.0,170.82999999999998,2017-11-07,2017-11-13
2017-11-14,AR,4.96,95.04,73.72,46.42,0.0,0.0,95.04,73.72,46.42,0.0,0.0,21.320000000000007,27.299999999999997,46.42,0.0,0.0,215.18,2017-11-14,2017-11-20
2017-11-21,AR,2.99,97.01,83.12,56.64,0.0,0.0,97.01,83.12,56.64,0.0,0.0,13.89,26.480000000000004,56.64,0.0,0.0,236.76999999999998,2017-11-21,2017-11-27
2017-11-28,AR,1.39,98.61,85.2,61.27,14.66,0.0,98.61,85.2,61.27,14.66,0.0,13.409999999999997,23.93,46.61,14.66,0.0,259.74,2017-11-28,2017-12-04
2017-12-05,AR,1.39,98.61,92.09,72.0,26.13,0.0,98.61,92.09,72.0,26.13,0.0,6.519999999999996,20.090000000000003,45.870000000000005,26.13,0.0,288.83,2017-12-05,2017-12-11
2017-12-12,AR,0.0,100.0,97.45,86.65,42.4,0.0,100.0,97.45,86.65,42.4,0.0,2.549999999999997,10.799999999999997,44.25000000000001,42.4,0.0,326.5,2017-12-12,2017-12-18
2017-12-19,AR,0.0,100.0,97.45,86.65,25.31,0.0,100.0,97.45,86.65,25.31,0.0,2.549999999999997,10.799999999999997,61.34,25.31,0.0,309.41,2017-12-19,2017-12-25
2017-12-26,AR,8.68,91.32,64.5,11.76,2.37,0.0,91.32,64.5,11.76,2.37,0.0,26.819999999999993,52.74,9.39,2.37,0.0,169.95,2017-12-26,2018-01-01
2018-01-02,AR,8.22,91.78,71.27,32.01,2.37,0.0,91.78,71.27,32.01,2.37,0.0,20.510000000000005,39.26,29.639999999999997,2.37,0.0,197.43,2018-01-02,2018-01-08
2018-01-09,AR,7.77,92.23,73.23,32.01,2.37,0.0,92.23,73.23,32.01,2.37,0.0,19.0,41.220000000000006,29.639999999999997,2.37,0.0,199.84,2018-01-09,2018-01-15
2018-01-16,AR,7.78,92.22,66.45,30.98,2.37,0.0,92.22,66.45,30.98,2.37,0.0,25.769999999999996,35.47,28.61,2.37,0.0,192.02,2018-01-16,2018-01-22
2018-01-23,AR,7.78,92.22,66.87,30.98,2.37,0.0,92.22,66.87,30.98,2.37,0.0,25.349999999999994,35.89,28.61,2.37,0.0,192.44,2018-01-23,2018-01-29
2018-01-30,AR,7.78,92.22,66.87,30.98,2.37,0.0,92.22,66.87,30.98,2.37,0.0,25.349999999999994,35.89,28.61,2.37,0.0,192.44,2018-01-30,2018-02-05
2018-02-06,AR,7.61,92.39,67.49,31.41,2.37,0.0,92.39,67.49,31.41,2.37,0.0,24.900000000000006,36.08,29.04,2.37,0.0,193.66,2018-02-06,2018-02-12
2018-02-13,AR,34.54,65.46,49.33,29.28,2.37,0.0,65.46,49.33,29.28,2.37,0.0,16.129999999999995,20.049999999999997,26.91,2.37,0.0,146.44,2018-02-13,2018-02-19
2018-02-20,AR,40.29,59.71,42.71,26.31,1.91,0.0,59.71,42.71,26.31,1.91,0.0,17.0,16.400000000000002,24.4,1.91,0.0,130.64,2018-02-20,2018-02-26
2018-02-27,AR,68.86,31.14,1.91,0.0,0.0,0.0,31.14,1.91,0.0,0.0,0.0,29.23,1.91,0.0,0.0,0.0,33.05,2018-02-27,2018-03-05
2018-03-06,AR,96.07,3.93,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,3.93,2018-03-06,2018-03-12
2018-03-13,AR,96.26,3.74,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,3.74,2018-03-13,2018-03-19
2018-03-20,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-20,2018-03-26
2018-03-27,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-03-27,2018-04-02
2018-04-03,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-03,2018-04-09
2018-04-10,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-10,2018-04-16
2018-04-17,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-17,2018-04-23
2018-04-24,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-04-24,2018-04-30
2018-05-01,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-01,2018-05-07
2018-05-08,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-08,2018-05-14
2018-05-15,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-05-15,2018-05-21
2018-05-22,AR,96.2,3.8,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,3.8,2018-05-22,2018-05-28
2018-05-29,AR,92.22,7.78,0.8,0.0,0.0,0.0,7.78,0.8,0.0,0.0,0.0,6.98,0.8,0.0,0.0,0.0,8.58,2018-05-29,2018-06-04
2018-06-05,AR,74.58,25.42,6.65,0.0,0.0,0.0,25.42,6.65,0.0,0.0,0.0,18.770000000000003,6.65,0.0,0.0,0.0,32.07,2018-06-05,2018-06-11
2018-06-12,AR,41.3,58.7,8.12,0.0,0.0,0.0,58.7,8.12,0.0,0.0,0.0,50.580000000000005,8.12,0.0,0.0,0.0,66.82000000000001,2018-06-12,2018-06-18
2018-06-19,AR,26.55,73.45,20.31,2.87,0.0,0.0,73.45,20.31,2.87,0.0,0.0,53.14,17.439999999999998,2.87,0.0,0.0,96.63000000000001,2018-06-19,2018-06-25
2018-06-26,AR,30.81,69.19,26.9,0.08,0.0,0.0,69.19,26.9,0.08,0.0,0.0,42.29,26.82,0.08,0.0,0.0,96.17,2018-06-26,2018-07-02
2018-07-03,AR,20.17,79.83,35.85,2.19,0.0,0.0,79.83,35.85,2.19,0.0,0.0,43.98,33.660000000000004,2.19,0.0,0.0,117.87,2018-07-03,2018-07-09
2018-07-10,AR,18.68,81.32,46.13,2.19,0.0,0.0,81.32,46.13,2.19,0.0,0.0,35.18999999999999,43.940000000000005,2.19,0.0,0.0,129.64,2018-07-10,2018-07-16
2018-07-17,AR,18.1,81.9,47.19,2.5,0.0,0.0,81.9,47.19,2.5,0.0,0.0,34.71000000000001,44.69,2.5,0.0,0.0,131.59,2018-07-17,2018-07-23
2018-07-24,AR,14.86,85.14,64.83,17.95,0.0,0.0,85.14,64.83,17.95,0.0,0.0,20.310000000000002,46.879999999999995,17.95,0.0,0.0,167.92,2018-07-24,2018-07-30
2018-07-31,AR,10.9,89.1,60.54,3.35,0.0,0.0,89.1,60.54,3.35,0.0,0.0,28.559999999999995,57.19,3.35,0.0,0.0,152.98999999999998,2018-07-31,2018-08-06
2018-08-07,AR,10.99,89.01,63.05,6.47,0.0,0.0,89.01,63.05,6.47,0.0,0.0,25.960000000000008,56.58,6.47,0.0,0.0,158.53,2018-08-07,2018-08-13
2018-08-14,AR,23.05,76.95,48.6,4.52,0.0,0.0,76.95,48.6,4.52,0.0,0.0,28.35,44.08,4.52,0.0,0.0,130.07000000000002,2018-08-14,2018-08-20
2018-08-21,AR,46.08,53.92,9.31,0.43,0.0,0.0,53.92,9.31,0.43,0.0,0.0,44.61,8.88,0.43,0.0,0.0,63.660000000000004,2018-08-21,2018-08-27
2018-08-28,AR,85.49,14.51,6.08,0.43,0.0,0.0,14.51,6.08,0.43,0.0,0.0,8.43,5.65,0.43,0.0,0.0,21.02,2018-08-28,2018-09-03
2018-09-04,AR,88.39,11.61,5.93,0.18,0.0,0.0,11.61,5.93,0.18,0.0,0.0,5.68,5.75,0.18,0.0,0.0,17.72,2018-09-04,2018-09-10
2018-09-11,AR,90.87,9.13,3.34,0.0,0.0,0.0,9.13,3.34,0.0,0.0,0.0,5.790000000000001,3.34,0.0,0.0,0.0,12.47,2018-09-11,2018-09-17
2018-09-18,AR,90.19,9.81,3.98,0.0,0.0,0.0,9.81,3.98,0.0,0.0,0.0,5.83,3.98,0.0,0.0,0.0,13.790000000000001,2018-09-18,2018-09-24
2018-09-25,AR,93.15,6.85,2.59,0.0,0.0,0.0,6.85,2.59,0.0,0.0,0.0,4.26,2.59,0.0,0.0,0.0,9.44,2018-09-25,2018-10-01
2018-10-02,AR,93.42,6.58,2.54,0.0,0.0,0.0,6.58,2.54,0.0,0.0,0.0,4.04,2.54,0.0,0.0,0.0,9.120000000000001,2018-10-02,2018-10-08
2018-10-09,AR,87.46,12.54,2.5,0.0,0.0,0.0,12.54,2.5,0.0,0.0,0.0,10.04,2.5,0.0,0.0,0.0,15.04,2018-10-09,2018-10-15
2018-10-16,AR,95.6,4.4,0.09,0.0,0.0,0.0,4.4,0.09,0.0,0.0,0.0,4.3100000000000005,0.09,0.0,0.0,0.0,4.49,2018-10-16,2018-10-22
2018-10-23,AR,96.38,3.62,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,3.62,2018-10-23,2018-10-29
2018-10-30,AR,96.38,3.62,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,0.0,3.62,2018-10-30,2018-11-05
2018-11-06,AR,98.71,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.29,2018-11-06,2018-11-12
2018-11-13,AR,98.71,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.29,2018-11-13,2018-11-19
2018-11-20,AR,98.71,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.29,2018-11-20,2018-11-26
2018-11-27,AR,93.02,6.98,0.9,0.0,0.0,0.0,6.98,0.9,0.0,0.0,0.0,6.08,0.9,0.0,0.0,0.0,7.880000000000001,2018-11-27,2018-12-03
2018-12-04,AR,93.02,6.98,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,6.98,2018-12-04,2018-12-10
2018-12-11,AR,93.02,6.98,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,6.98,2018-12-11,2018-12-17
2018-12-18,AR,93.04,6.96,1.22,0.0,0.0,0.0,6.96,1.22,0.0,0.0,0.0,5.74,1.22,0.0,0.0,0.0,8.18,2018-12-18,2018-12-24
2018-12-25,AR,93.04,6.96,1.22,0.0,0.0,0.0,6.96,1.22,0.0,0.0,0.0,5.74,1.22,0.0,0.0,0.0,8.18,2018-12-25,2018-12-31
2019-01-01,AR,98.79,1.21,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,1.21,2019-01-01,2019-01-07
2019-01-08,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-08,2019-01-14
2019-01-15,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-15,2019-01-21
2019-01-22,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-22,2019-01-28
2019-01-29,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-29,2019-02-04
2019-02-05,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-05,2019-02-11
2019-02-12,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-12,2019-02-18
2019-02-19,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-19,2019-02-25
2019-02-26,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-02-26,2019-03-04
2019-03-05,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05,2019-03-11
2019-03-12,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-12,2019-03-18
2019-03-19,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-19,2019-03-25
2019-03-26,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-26,2019-04-01
2019-04-02,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-02,2019-04-08
2019-04-09,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-09,2019-04-15
2019-04-16,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,2019-04-22
2019-04-23,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-23,2019-04-29
2019-04-30,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-30,2019-05-06
2019-05-07,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-07,2019-05-13
2019-05-14,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-14,2019-05-20
2019-05-21,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-21,2019-05-27
2019-05-28,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-28,2019-06-03
2019-06-04,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-04,2019-06-10
2019-06-11,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-11,2019-06-17
2019-06-18,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-18,2019-06-24
2019-06-25,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-25,2019-07-01
2019-07-02,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-02,2019-07-08
2019-07-09,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-09,2019-07-15
2019-07-16,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-16,2019-07-22
2019-07-23,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-23,2019-07-29
2019-07-30,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-30,2019-08-05
2019-08-06,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-06,2019-08-12
2019-08-13,AR,99.63,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2019-08-13,2019-08-19
2019-08-20,AR,98.1,1.9,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,2019-08-20,2019-08-26
2019-08-27,AR,93.85,6.15,0.41,0.0,0.0,0.0,6.15,0.41,0.0,0.0,0.0,5.74,0.41,0.0,0.0,0.0,6.5600000000000005,2019-08-27,2019-09-02
2019-09-03,AR,93.85,6.15,1.28,0.0,0.0,0.0,6.15,1.28,0.0,0.0,0.0,4.87,1.28,0.0,0.0,0.0,7.430000000000001,2019-09-03,2019-09-09
2019-09-10,AR,86.22,13.78,3.79,0.0,0.0,0.0,13.78,3.79,0.0,0.0,0.0,9.989999999999998,3.79,0.0,0.0,0.0,17.57,2019-09-10,2019-09-16
2019-09-17,AR,58.55,41.45,10.52,2.46,0.0,0.0,41.45,10.52,2.46,0.0,0.0,30.930000000000003,8.059999999999999,2.46,0.0,0.0,54.43,2019-09-17,2019-09-23
2019-09-24,AR,58.32,41.68,9.16,4.31,0.0,0.0,41.68,9.16,4.31,0.0,0.0,32.519999999999996,4.8500000000000005,4.31,0.0,0.0,55.150000000000006,2019-09-24,2019-09-30
2019-10-01,AR,54.35,45.65,11.77,5.79,0.0,0.0,45.65,11.77,5.79,0.0,0.0,33.879999999999995,5.9799999999999995,5.79,0.0,0.0,63.21,2019-10-01,2019-10-07
2019-10-08,AR,68.88,31.12,10.97,1.36,0.0,0.0,31.12,10.97,1.36,0.0,0.0,20.15,9.610000000000001,1.36,0.0,0.0,43.45,2019-10-08,2019-10-14
2019-10-15,AR,66.68,33.32,9.13,0.16,0.0,0.0,33.32,9.13,0.16,0.0,0.0,24.189999999999998,8.97,0.16,0.0,0.0,42.61,2019-10-15,2019-10-21
2019-10-22,AR,78.37,21.63,2.99,0.16,0.0,0.0,21.63,2.99,0.16,0.0,0.0,18.64,2.83,0.16,0.0,0.0,24.779999999999998,2019-10-22,2019-10-28
2019-10-29,AR,89.3,10.7,2.53,0.0,0.0,0.0,10.7,2.53,0.0,0.0,0.0,8.17,2.53,0.0,0.0,0.0,13.229999999999999,2019-10-29,2019-11-04
2019-11-05,AR,94.67,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,2019-11-05,2019-11-11
2019-11-12,AR,94.67,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,5.33,2019-11-12,2019-11-18
2019-11-19,AR,91.86,8.14,0.0,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.0,8.14,2019-11-19,2019-11-25
2019-11-26,AR,93.1,6.9,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,6.9,2019-11-26,2019-12-02
2019-12-03,AR,91.66,8.34,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,8.34,2019-12-03,2019-12-09
2019-12-10,AR,89.1,10.9,1.6,0.0,0.0,0.0,10.9,1.6,0.0,0.0,0.0,9.3,1.6,0.0,0.0,0.0,12.5,2019-12-10,2019-12-16
2019-12-17,AR,86.96,13.04,4.46,0.0,0.0,0.0,13.04,4.46,0.0,0.0,0.0,8.579999999999998,4.46,0.0,0.0,0.0,17.5,2019-12-17,2019-12-23
2019-12-24,AR,86.68,13.32,4.46,0.08,0.0,0.0,13.32,4.46,0.08,0.0,0.0,8.86,4.38,0.08,0.0,0.0,17.86,2019-12-24,2019-12-30
2019-12-31,AR,86.68,13.32,4.35,0.31,0.0,0.0,13.32,4.35,0.31,0.0,0.0,8.97,4.04,0.31,0.0,0.0,17.98,2019-12-31,2020-01-06
2020-01-07,AR,85.36,14.64,4.96,0.31,0.0,0.0,14.64,4.96,0.31,0.0,0.0,9.68,4.65,0.31,0.0,0.0,19.91,2020-01-07,2020-01-13
2020-01-14,AR,92.68,7.32,1.46,0.0,0.0,0.0,7.32,1.46,0.0,0.0,0.0,5.86,1.46,0.0,0.0,0.0,8.780000000000001,2020-01-14,2020-01-20
2020-01-21,AR,92.68,7.32,1.46,0.0,0.0,0.0,7.32,1.46,0.0,0.0,0.0,5.86,1.46,0.0,0.0,0.0,8.780000000000001,2020-01-21,2020-01-27
2020-01-28,AR,93.87,6.13,0.37,0.0,0.0,0.0,6.13,0.37,0.0,0.0,0.0,5.76,0.37,0.0,0.0,0.0,6.5,2020-01-28,2020-02-03
2020-02-04,AR,94.3,5.7,0.34,0.0,0.0,0.0,5.7,0.34,0.0,0.0,0.0,5.36,0.34,0.0,0.0,0.0,6.04,2020-02-04,2020-02-10
2020-02-11,AR,99.7,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,2020-02-11,2020-02-17
2020-02-18,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-18,2020-02-24
2020-02-25,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,2020-03-02
2020-03-03,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-03,2020-03-09
2020-03-10,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-10,2020-03-16
2020-03-17,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,2020-03-23
2020-03-24,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,2020-03-30
2020-03-31,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-03-31,2020-04-06
2020-04-07,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-07,2020-04-13
2020-04-14,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-14,2020-04-20
2020-04-21,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-21,2020-04-27
2020-04-28,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-04-28,2020-05-04
2020-05-05,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-05,2020-05-11
2020-05-12,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-12,2020-05-18
2020-05-19,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-19,2020-05-25
2020-05-26,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-05-26,2020-06-01
2020-06-02,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-02,2020-06-08
2020-06-09,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-09,2020-06-15
2020-06-16,AR,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-16,2020-06-22
2020-06-23,AR,97.69,2.31,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.31,2020-06-23,2020-06-29
2020-06-30,AR,94.43,5.57,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,5.57,2020-06-30,2020-07-06
2020-07-07,AR,96.69,3.31,0.16,0.0,0.0,0.0,3.31,0.16,0.0,0.0,0.0,3.15,0.16,0.0,0.0,0.0,3.47,2020-07-07,2020-07-13
2020-07-14,AR,94.45,5.55,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,5.55,2020-07-14,2020-07-20
2020-07-21,AR,82.41,17.59,0.0,0.0,0.0,0.0,17.59,0.0,0.0,0.0,0.0,17.59,0.0,0.0,0.0,0.0,17.59,2020-07-21,2020-07-27
2020-07-28,AR,76.91,23.09,0.0,0.0,0.0,0.0,23.09,0.0,0.0,0.0,0.0,23.09,0.0,0.0,0.0,0.0,23.09,2020-07-28,2020-08-03
2020-08-04,AR,92.24,7.76,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,7.76,2020-08-04,2020-08-10
2020-08-11,AR,82.57,17.43,0.28,0.0,0.0,0.0,17.43,0.28,0.0,0.0,0.0,17.15,0.28,0.0,0.0,0.0,17.71,2020-08-11,2020-08-17
2020-08-18,AR,90.87,9.13,0.71,0.0,0.0,0.0,9.13,0.71,0.0,0.0,0.0,8.420000000000002,0.71,0.0,0.0,0.0,9.84,2020-08-18,2020-08-24
