mapdate,stateabbreviation,none,d0,d1,d2,d3,d4,validstart,validend,statisticformatid,state_alpha
2023-01-24,MN,33.16,66.84,36.88,6.22,0.0,0.0,2023-01-24,2023-01-30,1,MN
2023-01-17,MN,31.1,68.9,36.88,6.22,0.0,0.0,2023-01-17,2023-01-23,1,MN
2023-01-10,MN,31.06,68.94,36.88,6.52,0.0,0.0,2023-01-10,2023-01-16,1,MN
2023-01-03,MN,29.19,70.81,44.9,15.91,0.0,0.0,2023-01-03,2023-01-09,1,MN
2022-12-27,MN,29.19,70.81,44.9,15.91,0.0,0.0,2022-12-27,2023-01-02,1,MN
2022-12-20,MN,29.19,70.81,44.9,15.91,0.0,0.0,2022-12-20,2022-12-26,1,MN
2022-12-13,MN,22.5,77.5,48.11,19.13,4.88,0.0,2022-12-13,2022-12-19,1,MN
2022-12-06,MN,22.5,77.5,48.11,19.13,4.88,0.0,2022-12-06,2022-12-12,1,MN
2022-11-29,MN,22.63,77.37,48.11,15.9,4.88,0.0,2022-11-29,2022-12-05,1,MN
2022-11-22,MN,22.57,77.43,48.08,15.9,4.88,0.0,2022-11-22,2022-11-28,1,MN
2022-11-15,MN,22.57,77.43,48.09,15.9,4.88,0.0,2022-11-15,2022-11-21,1,MN
2022-11-08,MN,15.1,84.9,51.77,21.86,7.03,0.0,2022-11-08,2022-11-14,1,MN
2022-11-01,MN,20.53,79.47,51.98,19.23,6.54,0.0,2022-11-01,2022-11-07,1,MN
2022-10-25,MN,21.25,78.75,44.79,16.32,4.2,0.0,2022-10-25,2022-10-31,1,MN
2022-10-18,MN,21.25,78.75,44.79,15.28,4.2,0.0,2022-10-18,2022-10-24,1,MN
2022-10-11,MN,20.68,79.32,36.29,12.23,4.2,0.0,2022-10-11,2022-10-17,1,MN
2022-10-04,MN,22.59,77.41,34.67,11.33,3.71,0.0,2022-10-04,2022-10-10,1,MN
2022-09-27,MN,45.67,54.33,22.48,4.37,0.0,0.0,2022-09-27,2022-10-03,1,MN
2022-09-20,MN,58.23,41.77,14.55,4.37,0.0,0.0,2022-09-20,2022-09-26,1,MN
2022-09-13,MN,60.88,39.12,10.62,1.94,0.0,0.0,2022-09-13,2022-09-19,1,MN
2022-09-06,MN,74.04,25.96,8.85,0.97,0.0,0.0,2022-09-06,2022-09-12,1,MN
2022-08-30,MN,79.88,20.12,8.76,0.97,0.0,0.0,2022-08-30,2022-09-05,1,MN
2022-08-23,MN,79.02,20.98,10.02,2.3,0.0,0.0,2022-08-23,2022-08-29,1,MN
2022-08-16,MN,72.81,27.19,12.52,2.3,0.0,0.0,2022-08-16,2022-08-22,1,MN
2022-08-09,MN,71.86,28.14,11.29,2.87,0.0,0.0,2022-08-09,2022-08-15,1,MN
2022-08-02,MN,65.84,34.16,13.83,4.02,0.0,0.0,2022-08-02,2022-08-08,1,MN
2022-07-26,MN,69.97,30.03,6.97,1.46,0.0,0.0,2022-07-26,2022-08-01,1,MN
2022-07-19,MN,71.56,28.44,6.97,1.46,0.0,0.0,2022-07-19,2022-07-25,1,MN
2022-07-12,MN,88.99,11.01,2.97,0.0,0.0,0.0,2022-07-12,2022-07-18,1,MN
2022-07-05,MN,82.97,17.03,0.51,0.0,0.0,0.0,2022-07-05,2022-07-11,1,MN
2022-06-28,MN,83.95,16.05,0.61,0.0,0.0,0.0,2022-06-28,2022-07-04,1,MN
2022-06-21,MN,89.2,10.8,0.0,0.0,0.0,0.0,2022-06-21,2022-06-27,1,MN
2022-06-14,MN,98.27,1.73,0.0,0.0,0.0,0.0,2022-06-14,2022-06-20,1,MN
2022-06-07,MN,98.27,1.73,0.0,0.0,0.0,0.0,2022-06-07,2022-06-13,1,MN
2022-05-31,MN,98.27,1.73,0.0,0.0,0.0,0.0,2022-05-31,2022-06-06,1,MN
2022-05-24,MN,97.07,2.93,0.0,0.0,0.0,0.0,2022-05-24,2022-05-30,1,MN
2022-05-17,MN,97.07,2.93,0.0,0.0,0.0,0.0,2022-05-17,2022-05-23,1,MN
2022-05-10,MN,95.81,4.19,0.0,0.0,0.0,0.0,2022-05-10,2022-05-16,1,MN
2022-05-03,MN,93.55,6.45,0.1,0.0,0.0,0.0,2022-05-03,2022-05-09,1,MN
2022-04-26,MN,87.78,12.22,0.1,0.0,0.0,0.0,2022-04-26,2022-05-02,1,MN
2022-04-19,MN,65.78,34.22,2.08,0.0,0.0,0.0,2022-04-19,2022-04-25,1,MN
2022-04-12,MN,59.19,40.81,7.37,0.0,0.0,0.0,2022-04-12,2022-04-18,1,MN
2022-04-05,MN,47.62,52.38,9.62,0.0,0.0,0.0,2022-04-05,2022-04-11,1,MN
2022-03-29,MN,46.33,53.67,10.37,0.0,0.0,0.0,2022-03-29,2022-04-04,1,MN
2022-03-22,MN,45.93,54.07,19.68,5.88,0.0,0.0,2022-03-22,2022-03-28,1,MN
2022-03-15,MN,45.93,54.07,19.68,5.88,0.0,0.0,2022-03-15,2022-03-21,1,MN
2022-03-08,MN,45.93,54.07,20.2,5.88,0.0,0.0,2022-03-08,2022-03-14,1,MN
2022-03-01,MN,43.06,56.94,26.63,6.95,0.0,0.0,2022-03-01,2022-03-07,1,MN
2022-02-22,MN,33.28,66.72,28.98,6.95,0.0,0.0,2022-02-22,2022-02-28,1,MN
2022-02-15,MN,26.27,73.73,39.3,7.6,0.0,0.0,2022-02-15,2022-02-21,1,MN
2022-02-08,MN,29.9,70.1,39.3,7.6,0.0,0.0,2022-02-08,2022-02-14,1,MN
2022-02-01,MN,29.9,70.1,39.3,7.6,0.0,0.0,2022-02-01,2022-02-07,1,MN
2022-01-25,MN,29.9,70.1,39.3,8.21,0.0,0.0,2022-01-25,2022-01-31,1,MN
2022-01-18,MN,29.9,70.1,39.3,8.21,0.0,0.0,2022-01-18,2022-01-24,1,MN
2022-01-11,MN,29.83,70.17,39.3,8.21,0.0,0.0,2022-01-11,2022-01-17,1,MN
2022-01-04,MN,30.22,69.78,38.55,9.28,0.0,0.0,2022-01-04,2022-01-10,1,MN
2021-12-28,MN,30.1,69.9,38.44,9.28,0.0,0.0,2021-12-28,2022-01-03,1,MN
2021-12-21,MN,29.99,70.01,44.09,17.66,0.0,0.0,2021-12-21,2021-12-27,1,MN
2021-12-14,MN,28.11,71.89,48.86,26.58,1.36,0.0,2021-12-14,2021-12-20,1,MN
2021-12-07,MN,28.11,71.89,48.81,26.58,1.36,0.0,2021-12-07,2021-12-13,1,MN
2021-11-30,MN,28.11,71.89,48.81,26.58,1.36,0.0,2021-11-30,2021-12-06,1,MN
2021-11-23,MN,28.11,71.89,51.79,27.06,3.15,0.0,2021-11-23,2021-11-29,1,MN
2021-11-16,MN,28.11,71.89,51.79,27.06,3.15,0.0,2021-11-16,2021-11-22,1,MN
2021-11-09,MN,22.6,77.4,56.11,29.23,6.66,0.0,2021-11-09,2021-11-15,1,MN
2021-11-02,MN,22.6,77.4,56.11,29.23,6.66,0.0,2021-11-02,2021-11-08,1,MN
2021-10-26,MN,14.09,85.91,61.95,36.7,7.1,0.0,2021-10-26,2021-11-01,1,MN
2021-10-19,MN,9.74,90.26,62.04,36.7,7.1,0.0,2021-10-19,2021-10-25,1,MN
2021-10-12,MN,11.79,88.21,64.88,42.49,15.61,0.0,2021-10-12,2021-10-18,1,MN
2021-10-05,MN,9.8,90.2,66.97,48.32,17.58,0.0,2021-10-05,2021-10-11,1,MN
2021-09-28,MN,6.5,93.5,76.21,50.44,23.58,0.0,2021-09-28,2021-10-04,1,MN
2021-09-21,MN,6.5,93.5,76.21,50.44,23.58,0.0,2021-09-21,2021-09-27,1,MN
2021-09-14,MN,5.29,94.71,85.62,58.74,36.14,5.82,2021-09-14,2021-09-20,1,MN
2021-09-07,MN,5.29,94.71,85.62,58.95,36.7,5.82,2021-09-07,2021-09-13,1,MN
2021-08-31,MN,3.38,96.62,88.58,65.13,37.73,6.78,2021-08-31,2021-09-06,1,MN
2021-08-24,MN,1.15,98.85,96.58,87.63,57.65,8.07,2021-08-24,2021-08-30,1,MN
2021-08-17,MN,1.15,98.85,96.56,88.29,49.77,8.07,2021-08-17,2021-08-23,1,MN
2021-08-10,MN,1.15,98.85,95.36,77.77,42.2,7.37,2021-08-10,2021-08-16,1,MN
2021-08-03,MN,0.73,99.27,97.41,78.64,35.08,0.0,2021-08-03,2021-08-09,1,MN
2021-07-27,MN,0.0,100.0,97.88,75.09,22.06,0.0,2021-07-27,2021-08-02,1,MN
2021-07-20,MN,0.0,100.0,98.19,71.97,18.5,0.0,2021-07-20,2021-07-26,1,MN
2021-07-13,MN,0.0,100.0,98.21,52.42,3.95,0.0,2021-07-13,2021-07-19,1,MN
2021-07-06,MN,0.0,100.0,92.96,39.7,0.0,0.0,2021-07-06,2021-07-12,1,MN
2021-06-29,MN,0.0,100.0,82.14,11.14,0.0,0.0,2021-06-29,2021-07-05,1,MN
2021-06-22,MN,0.0,100.0,74.75,13.75,0.0,0.0,2021-06-22,2021-06-28,1,MN
2021-06-15,MN,0.0,100.0,55.7,5.07,0.0,0.0,2021-06-15,2021-06-21,1,MN
2021-06-08,MN,0.0,100.0,46.2,1.81,0.0,0.0,2021-06-08,2021-06-14,1,MN
2021-06-01,MN,26.79,73.21,13.45,0.18,0.0,0.0,2021-06-01,2021-06-07,1,MN
2021-05-25,MN,26.79,73.21,13.42,0.18,0.0,0.0,2021-05-25,2021-05-31,1,MN
2021-05-18,MN,45.43,54.57,21.61,0.78,0.0,0.0,2021-05-18,2021-05-24,1,MN
2021-05-11,MN,63.0,37.0,16.22,0.78,0.0,0.0,2021-05-11,2021-05-17,1,MN
2021-05-04,MN,63.0,37.0,16.22,0.78,0.0,0.0,2021-05-04,2021-05-10,1,MN
2021-04-27,MN,63.09,36.91,14.92,0.78,0.0,0.0,2021-04-27,2021-05-03,1,MN
2021-04-20,MN,67.44,32.56,9.69,0.78,0.0,0.0,2021-04-20,2021-04-26,1,MN
2021-04-13,MN,56.33,43.67,11.34,0.8,0.0,0.0,2021-04-13,2021-04-19,1,MN
2021-04-06,MN,14.86,85.14,33.59,2.96,0.11,0.0,2021-04-06,2021-04-12,1,MN
2021-03-30,MN,14.87,85.13,38.8,0.89,0.0,0.0,2021-03-30,2021-04-05,1,MN
2021-03-23,MN,0.0,100.0,41.21,0.89,0.0,0.0,2021-03-23,2021-03-29,1,MN
2021-03-16,MN,0.0,100.0,41.17,0.61,0.0,0.0,2021-03-16,2021-03-22,1,MN
2021-03-09,MN,0.0,100.0,40.91,0.61,0.0,0.0,2021-03-09,2021-03-15,1,MN
2021-03-02,MN,0.0,100.0,39.53,0.61,0.0,0.0,2021-03-02,2021-03-08,1,MN
2021-02-23,MN,0.0,100.0,24.44,0.28,0.0,0.0,2021-02-23,2021-03-01,1,MN
2021-02-16,MN,0.0,100.0,24.44,0.28,0.0,0.0,2021-02-16,2021-02-22,1,MN
2021-02-09,MN,0.0,100.0,24.44,0.28,0.0,0.0,2021-02-09,2021-02-15,1,MN
2021-02-02,MN,0.0,100.0,24.44,0.28,0.0,0.0,2021-02-02,2021-02-08,1,MN
2021-01-26,MN,0.0,100.0,24.02,0.28,0.0,0.0,2021-01-26,2021-02-01,1,MN
2021-01-19,MN,0.0,100.0,24.02,0.28,0.0,0.0,2021-01-19,2021-01-25,1,MN
2021-01-12,MN,0.0,100.0,24.02,0.28,0.0,0.0,2021-01-12,2021-01-18,1,MN
2021-01-05,MN,1.63,98.37,23.47,0.28,0.0,0.0,2021-01-05,2021-01-11,1,MN
2020-12-29,MN,1.6,98.4,23.4,0.28,0.0,0.0,2020-12-29,2021-01-04,1,MN
2020-12-22,MN,1.6,98.4,23.4,0.28,0.0,0.0,2020-12-22,2020-12-28,1,MN
2020-12-15,MN,15.4,84.6,23.4,0.28,0.0,0.0,2020-12-15,2020-12-21,1,MN
2020-12-08,MN,23.25,76.75,10.7,0.28,0.0,0.0,2020-12-08,2020-12-14,1,MN
2020-12-01,MN,23.29,76.71,10.7,0.28,0.0,0.0,2020-12-01,2020-12-07,1,MN
2020-11-24,MN,55.46,44.54,7.96,0.28,0.0,0.0,2020-11-24,2020-11-30,1,MN
2020-11-17,MN,55.46,44.54,7.96,0.28,0.0,0.0,2020-11-17,2020-11-23,1,MN
2020-11-10,MN,49.54,50.46,11.14,0.28,0.0,0.0,2020-11-10,2020-11-16,1,MN
2020-11-03,MN,49.54,50.46,11.14,0.28,0.0,0.0,2020-11-03,2020-11-09,1,MN
2020-10-27,MN,49.53,50.47,11.14,0.28,0.0,0.0,2020-10-27,2020-11-02,1,MN
2020-10-20,MN,49.19,50.81,11.46,0.24,0.0,0.0,2020-10-20,2020-10-26,1,MN
2020-10-13,MN,51.92,48.08,11.46,0.24,0.0,0.0,2020-10-13,2020-10-19,1,MN
2020-10-06,MN,52.1,47.9,11.97,0.35,0.0,0.0,2020-10-06,2020-10-12,1,MN
2020-09-29,MN,54.95,45.05,8.39,0.0,0.0,0.0,2020-09-29,2020-10-05,1,MN
2020-09-22,MN,71.58,28.42,7.76,0.0,0.0,0.0,2020-09-22,2020-09-28,1,MN
2020-09-15,MN,73.33,26.67,7.28,0.0,0.0,0.0,2020-09-15,2020-09-21,1,MN
2020-09-08,MN,73.06,26.94,7.75,0.0,0.0,0.0,2020-09-08,2020-09-14,1,MN
2020-09-01,MN,73.04,26.96,8.19,0.0,0.0,0.0,2020-09-01,2020-09-07,1,MN
2020-08-25,MN,68.89,31.11,12.23,0.0,0.0,0.0,2020-08-25,2020-08-31,1,MN
2020-08-18,MN,73.22,26.78,10.51,0.0,0.0,0.0,2020-08-18,2020-08-24,1,MN
2020-08-11,MN,72.08,27.92,7.76,0.0,0.0,0.0,2020-08-11,2020-08-17,1,MN
2020-08-04,MN,62.68,37.32,8.31,0.0,0.0,0.0,2020-08-04,2020-08-10,1,MN
2020-07-28,MN,71.82,28.18,8.31,0.0,0.0,0.0,2020-07-28,2020-08-03,1,MN
2020-07-21,MN,67.72,32.28,17.05,0.89,0.0,0.0,2020-07-21,2020-07-27,1,MN
2020-07-14,MN,61.84,38.16,20.08,4.44,0.0,0.0,2020-07-14,2020-07-20,1,MN
2020-07-07,MN,53.2,46.8,24.25,5.8,0.0,0.0,2020-07-07,2020-07-13,1,MN
2020-06-30,MN,55.35,44.65,19.21,0.0,0.0,0.0,2020-06-30,2020-07-06,1,MN
2020-06-23,MN,52.83,47.17,17.14,0.0,0.0,0.0,2020-06-23,2020-06-29,1,MN
2020-06-16,MN,50.48,49.52,19.46,0.0,0.0,0.0,2020-06-16,2020-06-22,1,MN
2020-06-09,MN,52.44,47.56,12.62,0.0,0.0,0.0,2020-06-09,2020-06-15,1,MN
2020-06-02,MN,44.33,55.67,17.69,0.0,0.0,0.0,2020-06-02,2020-06-08,1,MN
2020-05-26,MN,43.88,56.12,0.0,0.0,0.0,0.0,2020-05-26,2020-06-01,1,MN
2020-05-19,MN,48.54,51.46,0.0,0.0,0.0,0.0,2020-05-19,2020-05-25,1,MN
2020-05-12,MN,71.25,28.75,0.0,0.0,0.0,0.0,2020-05-12,2020-05-18,1,MN
2020-05-05,MN,95.97,4.03,0.0,0.0,0.0,0.0,2020-05-05,2020-05-11,1,MN
2020-04-28,MN,95.97,4.03,0.0,0.0,0.0,0.0,2020-04-28,2020-05-04,1,MN
2020-04-21,MN,95.33,4.67,0.0,0.0,0.0,0.0,2020-04-21,2020-04-27,1,MN
2020-04-14,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-14,2020-04-20,1,MN
2020-04-07,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-04-07,2020-04-13,1,MN
2020-03-31,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-31,2020-04-06,1,MN
2020-03-24,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-24,2020-03-30,1,MN
2020-03-17,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-17,2020-03-23,1,MN
2020-03-10,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-10,2020-03-16,1,MN
2020-03-03,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-03-03,2020-03-09,1,MN
2020-02-25,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-25,2020-03-02,1,MN
2020-02-18,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-18,2020-02-24,1,MN
2020-02-11,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-11,2020-02-17,1,MN
2020-02-04,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-02-04,2020-02-10,1,MN
2020-01-28,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-28,2020-02-03,1,MN
2020-01-21,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-21,2020-01-27,1,MN
2020-01-14,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-14,2020-01-20,1,MN
2020-01-07,MN,100.0,0.0,0.0,0.0,0.0,0.0,2020-01-07,2020-01-13,1,MN
2019-12-31,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-31,2020-01-06,1,MN
2019-12-24,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-24,2019-12-30,1,MN
2019-12-17,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-17,2019-12-23,1,MN
2019-12-10,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-10,2019-12-16,1,MN
2019-12-03,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-12-03,2019-12-09,1,MN
2019-11-26,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-26,2019-12-02,1,MN
2019-11-19,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-19,2019-11-25,1,MN
2019-11-12,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-12,2019-11-18,1,MN
2019-11-05,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-11-05,2019-11-11,1,MN
2019-10-29,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-29,2019-11-04,1,MN
2019-10-22,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-22,2019-10-28,1,MN
2019-10-15,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-15,2019-10-21,1,MN
2019-10-08,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-08,2019-10-14,1,MN
2019-10-01,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-10-01,2019-10-07,1,MN
2019-09-24,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-09-24,2019-09-30,1,MN
2019-09-17,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-09-17,2019-09-23,1,MN
2019-09-10,MN,92.46,7.54,0.0,0.0,0.0,0.0,2019-09-10,2019-09-16,1,MN
2019-09-03,MN,90.2,9.8,0.0,0.0,0.0,0.0,2019-09-03,2019-09-09,1,MN
2019-08-27,MN,90.77,9.23,0.0,0.0,0.0,0.0,2019-08-27,2019-09-02,1,MN
2019-08-20,MN,92.32,7.68,0.0,0.0,0.0,0.0,2019-08-20,2019-08-26,1,MN
2019-08-13,MN,92.32,7.68,0.0,0.0,0.0,0.0,2019-08-13,2019-08-19,1,MN
2019-08-06,MN,93.72,6.28,0.0,0.0,0.0,0.0,2019-08-06,2019-08-12,1,MN
2019-07-30,MN,95.25,4.75,0.0,0.0,0.0,0.0,2019-07-30,2019-08-05,1,MN
2019-07-23,MN,95.25,4.75,0.0,0.0,0.0,0.0,2019-07-23,2019-07-29,1,MN
2019-07-16,MN,93.33,6.67,0.0,0.0,0.0,0.0,2019-07-16,2019-07-22,1,MN
2019-07-09,MN,82.6,17.4,0.0,0.0,0.0,0.0,2019-07-09,2019-07-15,1,MN
2019-07-02,MN,76.87,23.13,0.0,0.0,0.0,0.0,2019-07-02,2019-07-08,1,MN
2019-06-25,MN,82.44,17.56,0.0,0.0,0.0,0.0,2019-06-25,2019-07-01,1,MN
2019-06-18,MN,82.44,17.56,0.0,0.0,0.0,0.0,2019-06-18,2019-06-24,1,MN
2019-06-11,MN,88.46,11.54,0.0,0.0,0.0,0.0,2019-06-11,2019-06-17,1,MN
2019-06-04,MN,92.06,7.94,0.0,0.0,0.0,0.0,2019-06-04,2019-06-10,1,MN
2019-05-28,MN,92.83,7.17,0.0,0.0,0.0,0.0,2019-05-28,2019-06-03,1,MN
2019-05-21,MN,92.83,7.17,0.0,0.0,0.0,0.0,2019-05-21,2019-05-27,1,MN
2019-05-14,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-05-14,2019-05-20,1,MN
2019-05-07,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-05-07,2019-05-13,1,MN
2019-04-30,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-30,2019-05-06,1,MN
2019-04-23,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-23,2019-04-29,1,MN
2019-04-16,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-16,2019-04-22,1,MN
2019-04-09,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-09,2019-04-15,1,MN
2019-04-02,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-04-02,2019-04-08,1,MN
2019-03-26,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-26,2019-04-01,1,MN
2019-03-19,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-19,2019-03-25,1,MN
2019-03-12,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-12,2019-03-18,1,MN
2019-03-05,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-03-05,2019-03-11,1,MN
2019-02-26,MN,100.0,0.0,0.0,0.0,0.0,0.0,2019-02-26,2019-03-04,1,MN
2019-02-19,MN,98.37,1.63,0.0,0.0,0.0,0.0,2019-02-19,2019-02-25,1,MN
2019-02-12,MN,98.37,1.63,0.0,0.0,0.0,0.0,2019-02-12,2019-02-18,1,MN
2019-02-05,MN,98.37,1.63,0.0,0.0,0.0,0.0,2019-02-05,2019-02-11,1,MN
2019-01-29,MN,98.07,1.93,0.0,0.0,0.0,0.0,2019-01-29,2019-02-04,1,MN
2019-01-22,MN,98.07,1.93,0.0,0.0,0.0,0.0,2019-01-22,2019-01-28,1,MN
2019-01-15,MN,98.07,1.93,0.0,0.0,0.0,0.0,2019-01-15,2019-01-21,1,MN
2019-01-08,MN,98.07,1.93,0.0,0.0,0.0,0.0,2019-01-08,2019-01-14,1,MN
2019-01-01,MN,98.07,1.93,0.0,0.0,0.0,0.0,2019-01-01,2019-01-07,1,MN
2018-12-25,MN,97.54,2.46,0.0,0.0,0.0,0.0,2018-12-25,2018-12-31,1,MN
2018-12-18,MN,97.54,2.46,0.0,0.0,0.0,0.0,2018-12-18,2018-12-24,1,MN
2018-12-11,MN,97.54,2.46,0.0,0.0,0.0,0.0,2018-12-11,2018-12-17,1,MN
2018-12-04,MN,97.54,2.46,0.0,0.0,0.0,0.0,2018-12-04,2018-12-10,1,MN
2018-11-27,MN,95.54,4.46,0.0,0.0,0.0,0.0,2018-11-27,2018-12-03,1,MN
2018-11-20,MN,95.54,4.46,0.0,0.0,0.0,0.0,2018-11-20,2018-11-26,1,MN
2018-11-13,MN,94.59,5.41,0.0,0.0,0.0,0.0,2018-11-13,2018-11-19,1,MN
2018-11-06,MN,94.59,5.41,0.0,0.0,0.0,0.0,2018-11-06,2018-11-12,1,MN
2018-10-30,MN,94.59,5.41,0.0,0.0,0.0,0.0,2018-10-30,2018-11-05,1,MN
2018-10-23,MN,92.04,7.96,0.09,0.0,0.0,0.0,2018-10-23,2018-10-29,1,MN
2018-10-16,MN,92.04,7.96,0.09,0.0,0.0,0.0,2018-10-16,2018-10-22,1,MN
2018-10-09,MN,91.05,8.95,1.81,0.06,0.0,0.0,2018-10-09,2018-10-15,1,MN
2018-10-02,MN,74.77,25.23,8.31,0.27,0.0,0.0,2018-10-02,2018-10-08,1,MN
2018-09-25,MN,67.05,32.95,8.31,0.27,0.0,0.0,2018-09-25,2018-10-01,1,MN
2018-09-18,MN,67.05,32.95,8.31,0.27,0.0,0.0,2018-09-18,2018-09-24,1,MN
2018-09-11,MN,67.05,32.95,8.31,0.27,0.0,0.0,2018-09-11,2018-09-17,1,MN
2018-09-04,MN,72.94,27.06,6.79,0.0,0.0,0.0,2018-09-04,2018-09-10,1,MN
2018-08-28,MN,61.61,38.39,9.0,0.0,0.0,0.0,2018-08-28,2018-09-03,1,MN
2018-08-21,MN,52.35,47.65,9.0,0.0,0.0,0.0,2018-08-21,2018-08-27,1,MN
2018-08-14,MN,58.93,41.07,7.13,0.0,0.0,0.0,2018-08-14,2018-08-20,1,MN
2018-08-07,MN,81.89,18.11,3.01,0.0,0.0,0.0,2018-08-07,2018-08-13,1,MN
2018-07-31,MN,85.91,14.09,0.0,0.0,0.0,0.0,2018-07-31,2018-08-06,1,MN
2018-07-24,MN,82.34,17.66,0.0,0.0,0.0,0.0,2018-07-24,2018-07-30,1,MN
2018-07-17,MN,94.99,5.01,0.0,0.0,0.0,0.0,2018-07-17,2018-07-23,1,MN
2018-07-10,MN,94.57,5.43,0.0,0.0,0.0,0.0,2018-07-10,2018-07-16,1,MN
2018-07-03,MN,88.28,11.72,0.13,0.0,0.0,0.0,2018-07-03,2018-07-09,1,MN
2018-06-26,MN,88.32,11.68,0.13,0.0,0.0,0.0,2018-06-26,2018-07-02,1,MN
2018-06-19,MN,88.32,11.68,0.13,0.0,0.0,0.0,2018-06-19,2018-06-25,1,MN
2018-06-12,MN,57.26,42.74,0.76,0.0,0.0,0.0,2018-06-12,2018-06-18,1,MN
2018-06-05,MN,64.43,35.57,0.0,0.0,0.0,0.0,2018-06-05,2018-06-11,1,MN
2018-05-29,MN,44.27,55.73,0.0,0.0,0.0,0.0,2018-05-29,2018-06-04,1,MN
2018-05-22,MN,44.27,55.73,4.65,0.0,0.0,0.0,2018-05-22,2018-05-28,1,MN
2018-05-15,MN,46.54,53.46,6.47,0.0,0.0,0.0,2018-05-15,2018-05-21,1,MN
2018-05-08,MN,60.67,39.33,1.37,0.0,0.0,0.0,2018-05-08,2018-05-14,1,MN
2018-05-01,MN,95.63,4.37,1.37,0.0,0.0,0.0,2018-05-01,2018-05-07,1,MN
2018-04-24,MN,95.63,4.37,1.37,0.0,0.0,0.0,2018-04-24,2018-04-30,1,MN
2018-04-17,MN,95.63,4.37,1.37,0.0,0.0,0.0,2018-04-17,2018-04-23,1,MN
2018-04-10,MN,94.36,5.64,1.37,0.0,0.0,0.0,2018-04-10,2018-04-16,1,MN
2018-04-03,MN,94.36,5.64,1.37,0.0,0.0,0.0,2018-04-03,2018-04-09,1,MN
2018-03-27,MN,94.36,5.64,1.37,0.0,0.0,0.0,2018-03-27,2018-04-02,1,MN
2018-03-20,MN,94.36,5.64,1.37,0.0,0.0,0.0,2018-03-20,2018-03-26,1,MN
2018-03-13,MN,85.39,14.61,1.37,0.0,0.0,0.0,2018-03-13,2018-03-19,1,MN
2018-03-06,MN,85.39,14.61,1.37,0.0,0.0,0.0,2018-03-06,2018-03-12,1,MN
2018-02-27,MN,80.09,19.91,4.41,0.0,0.0,0.0,2018-02-27,2018-03-05,1,MN
2018-02-20,MN,70.68,29.32,4.41,0.0,0.0,0.0,2018-02-20,2018-02-26,1,MN
2018-02-13,MN,74.31,25.69,4.41,0.0,0.0,0.0,2018-02-13,2018-02-19,1,MN
2018-02-06,MN,72.7,27.3,4.41,0.0,0.0,0.0,2018-02-06,2018-02-12,1,MN
2018-01-30,MN,72.8,27.2,1.37,0.0,0.0,0.0,2018-01-30,2018-02-05,1,MN
2018-01-23,MN,72.8,27.2,1.37,0.0,0.0,0.0,2018-01-23,2018-01-29,1,MN
2018-01-16,MN,87.24,12.76,1.37,0.0,0.0,0.0,2018-01-16,2018-01-22,1,MN
