commodity,year,stock_date,stock_month,reference_period_desc,agg_level,state_alpha,state_name,stocks_bu,stocks_mbu,on_farm_stocks_bu,on_farm_stocks_mbu,off_farm_stocks_bu,off_farm_stocks_mbu,on_farm_share_pct,off_farm_share_pct,load_time
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,NE,NEBRASKA,151922000.0,151.922,34000000.0,34.0,117922000.0,117.922,22.379905477810983,77.62009452218902,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,NE,NEBRASKA,88457000.0,88.457,22000000.0,22.0,66457000.0,66.457,24.870841199678942,75.12915880032106,2024-01-09 15:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,NE,NEBRASKA,20286000.0,20.286,3500000.0,3.5,16786000.0,16.786,17.253278122843337,82.74672187715666,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,NE,NEBRASKA,184264000.0,184.264,53000000.0,53.0,131264000.0,131.264,28.763079060478443,71.23692093952155,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,NE,NEBRASKA,104379000.0,104.379,29000000.0,29.0,75379000.0,75.379,27.783366385958857,72.21663361404114,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,NE,NEBRASKA,55317000.0,55.317,18500000.0,18.5,36817000.0,36.817,33.443606847804475,66.55639315219553,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,NE,NEBRASKA,21064000.0,21.064,5600000.0,5.6,15464000.0,15.464,26.585643752373716,73.41435624762629,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,NE,NEBRASKA,213776000.0,213.776,87000000.0,87.0,126776000.0,126.776,40.696804131427285,59.303195868572715,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,NE,NEBRASKA,121858000.0,121.858,41000000.0,41.0,80858000.0,80.858,33.64571878744112,66.35428121255889,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,NE,NEBRASKA,62924000.0,62.924,18500000.0,18.5,44424000.0,44.424,29.400546691246582,70.59945330875341,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,NE,NEBRASKA,22139000.0,22.139,6700000.0,6.7,15439000.0,15.439,30.26333619404671,69.7366638059533,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,NE,NEBRASKA,226175000.0,226.175,68000000.0,68.0,158175000.0,158.175,30.06521498839394,69.93478501160607,2026-01-12 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,NE,NEBRASKA,145405000.0,145.405,39500000.0,39.5,105905000.0,105.905,27.165503249544376,72.83449675045563,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,NE,NEBRASKA,76897000.0,76.897,23000000.0,23.0,53897000.0,53.897,29.91013953730314,70.08986046269685,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,NE,NEBRASKA,20844000.0,20.844,2000000.0,2.0,18844000.0,18.844,9.595087315294569,90.40491268470544,2026-01-12 12:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,NE,NEBRASKA,262162000.0,262.162,83000000.0,83.0,179162000.0,179.162,31.659813397822724,68.34018660217728,2026-03-31 12:00:00
SOYBEANS,2026,2026-03-01,3,FIRST OF MAR,STATE,NE,NEBRASKA,178072000.0,178.072,48000000.0,48.0,130072000.0,130.072,26.955388831483894,73.0446111685161,2026-06-30 12:00:00
SOYBEANS,2026,2026-06-01,6,FIRST OF JUN,STATE,NE,NEBRASKA,94636000.0,94.636,18000000.0,18.0,76636000.0,76.636,19.02024599518154,80.97975400481846,2026-06-30 12:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,NH,NEW HAMPSHIRE,18000.0,0.018,,,18000.0,0.018,,100.0,2024-01-09 15:00:00
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,NJ,NEW JERSEY,,,,,257000.0,0.257,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,NJ,NEW JERSEY,,,,,796000.0,0.796,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,NJ,NEW JERSEY,,,,,405000.0,0.405,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,,,114000.0,0.114,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,,,963000.0,0.963,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,,,89000.0,0.089,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,,,141000.0,0.141,,,2019-02-06 15:00:06
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,,,509000.0,0.509,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,NY,NEW YORK,,,,,137000.0,0.137,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,,,169000.0,0.169,,,2024-01-09 15:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,NY,NEW YORK,,,,,127000.0,0.127,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,NY,NEW YORK,,,,,103000.0,0.103,,,2026-01-12 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,OH,OHIO,102621000.0,102.621,58000000.0,58.0,44621000.0,44.621,56.518646280975624,43.481353719024376,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,OH,OHIO,46263000.0,46.263,17000000.0,17.0,29263000.0,29.263,36.746428031039926,63.25357196896009,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,OH,OHIO,11234000.0,11.234,2500000.0,2.5,8734000.0,8.734,22.253872173758236,77.74612782624176,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,OH,OHIO,179390000.0,179.39,105000000.0,105.0,74390000.0,74.39,58.531690729695086,41.46830927030493,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,OH,OHIO,97052000.0,97.052,45000000.0,45.0,52052000.0,52.052,46.36689609693772,53.63310390306227,2019-02-06 15:00:06
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,OH,OHIO,52458000.0,52.458,14000000.0,14.0,38458000.0,38.458,26.688017080330933,73.31198291966908,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,OH,OHIO,13797000.0,13.797,3400000.0,3.4,10397000.0,10.397,24.64303834166848,75.35696165833153,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,OH,OHIO,198233000.0,198.233,110000000.0,110.0,88233000.0,88.233,55.49025641543033,44.50974358456967,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,OH,OHIO,127975000.0,127.975,56000000.0,56.0,71975000.0,71.975,43.75854659113108,56.241453408868914,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,OH,OHIO,61578000.0,61.578,21500000.0,21.5,40078000.0,40.078,34.915067069407904,65.0849329305921,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,OH,OHIO,20144000.0,20.144,5100000.0,5.1,15044000.0,15.044,25.317712470214452,74.68228752978555,2019-02-06 15:00:06
SOYBEANS,2017,2017-12-01,12,FIRST OF DEC,STATE,OH,OHIO,200570000.0,200.57,110000000.0,110.0,90570000.0,90.57,54.84369546791644,45.15630453208356,2019-02-06 15:00:06
SOYBEANS,2018,2018-03-01,3,FIRST OF MAR,STATE,OH,OHIO,136974000.0,136.974,58000000.0,58.0,78974000.0,78.974,42.34380247346212,57.65619752653789,2019-02-06 15:00:06
SOYBEANS,2018,2018-06-01,6,FIRST OF JUN,STATE,OH,OHIO,71116000.0,71.116,18500000.0,18.5,52616000.0,52.616,26.013836548737274,73.98616345126273,2019-02-06 15:00:06
SOYBEANS,2018,2018-09-01,9,FIRST OF SEP,STATE,OH,OHIO,24288000.0,24.288,4900000.0,4.9,19388000.0,19.388,20.17457180500659,79.82542819499342,2019-02-06 15:00:06
SOYBEANS,2018,2018-12-01,12,FIRST OF DEC,STATE,OH,OHIO,251721000.0,251.721,150000000.0,150.0,101721000.0,101.721,59.58978392744348,40.41021607255652,2024-01-09 15:00:00
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,OH,OHIO,170443000.0,170.443,83000000.0,83.0,87443000.0,87.443,48.69663171852173,51.30336828147826,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,OH,OHIO,111286000.0,111.286,48000000.0,48.0,63286000.0,63.286,43.132110058767495,56.8678899412325,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,OH,OHIO,43947000.0,43.947,16000000.0,16.0,27947000.0,27.947,36.40749084124058,63.59250915875941,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,OH,OHIO,212298000.0,212.298,115000000.0,115.0,97298000.0,97.298,54.16913960564867,45.83086039435133,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,OH,OHIO,152012000.0,152.012,74000000.0,74.0,78012000.0,78.012,48.68036733942057,51.31963266057943,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,OH,OHIO,78625000.0,78.625,30000000.0,30.0,48625000.0,48.625,38.15580286168522,61.84419713831478,2024-01-09 15:00:00
SOYBEANS,2020,2020-09-01,9,FIRST OF SEP,STATE,OH,OHIO,32980000.0,32.98,8600000.0,8.6,24380000.0,24.38,26.07640994542147,73.92359005457854,2024-01-09 15:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,OH,OHIO,220066000.0,220.066,115000000.0,115.0,105066000.0,105.066,52.25705015767996,47.74294984232003,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,OH,OHIO,119605000.0,119.605,51000000.0,51.0,68605000.0,68.605,42.64035784457171,57.35964215542828,2024-01-09 15:00:00
SOYBEANS,2021,2021-06-01,6,FIRST OF JUN,STATE,OH,OHIO,55409000.0,55.409,17000000.0,17.0,38409000.0,38.409,30.680936309985746,69.31906369001426,2024-01-09 15:00:00
SOYBEANS,2021,2021-09-01,9,FIRST OF SEP,STATE,OH,OHIO,13526000.0,13.526,2100000.0,2.1,11426000.0,11.426,15.525654295431025,84.47434570456898,2024-01-09 15:00:00
SOYBEANS,2021,2021-12-01,12,FIRST OF DEC,STATE,OH,OHIO,218709000.0,218.709,125000000.0,125.0,93709000.0,93.709,57.15356935471334,42.84643064528666,2024-01-09 15:00:00
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,OH,OHIO,140218000.0,140.218,59000000.0,59.0,81218000.0,81.218,42.07733671853828,57.92266328146173,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,OH,OHIO,61714000.0,61.714,21000000.0,21.0,40714000.0,40.714,34.02793531451535,65.97206468548465,2024-01-09 15:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,OH,OHIO,17779000.0,17.779,4300000.0,4.3,13479000.0,13.479,24.18583722369087,75.81416277630912,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,OH,OHIO,250273000.0,250.273,140000000.0,140.0,110273000.0,110.273,55.93891470514198,44.06108529485802,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,OH,OHIO,146887000.0,146.887,74000000.0,74.0,72887000.0,72.887,50.37886266313561,49.62113733686439,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,OH,OHIO,61349000.0,61.349,24000000.0,24.0,37349000.0,37.349,39.120442060995295,60.87955793900471,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,OH,OHIO,17535000.0,17.535,3100000.0,3.1,14435000.0,14.435,17.678927858568578,82.32107214143143,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,OH,OHIO,240662000.0,240.662,140000000.0,140.0,100662000.0,100.662,58.172873158205284,41.827126841794716,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,OH,OHIO,132454000.0,132.454,70000000.0,70.0,62454000.0,62.454,52.848536095550145,47.15146390444984,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,OH,OHIO,76584000.0,76.584,39000000.0,39.0,37584000.0,37.584,50.924475086179875,49.075524913820125,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,OH,OHIO,20379000.0,20.379,6000000.0,6.0,14379000.0,14.379,29.442072721919622,70.55792727808037,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,OH,OHIO,212221000.0,212.221,115000000.0,115.0,97221000.0,97.221,54.18879375745096,45.81120624254904,2026-01-12 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,OH,OHIO,123456000.0,123.456,62000000.0,62.0,61456000.0,61.456,50.220321410057025,49.779678589942975,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,OH,OHIO,68850000.0,68.85,33000000.0,33.0,35850000.0,35.85,47.930283224400874,52.06971677559914,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,OH,OHIO,20918000.0,20.918,5100000.0,5.1,15818000.0,15.818,24.38091595754852,75.61908404245148,2026-01-12 12:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,OH,OHIO,227273000.0,227.273,125000000.0,125.0,102273000.0,102.273,54.9999340000792,45.0000659999208,2026-03-31 12:00:00
SOYBEANS,2026,2026-03-01,3,FIRST OF MAR,STATE,OH,OHIO,143499000.0,143.499,67000000.0,67.0,76499000.0,76.499,46.690220837775875,53.309779162224125,2026-06-30 12:00:00
SOYBEANS,2026,2026-06-01,6,FIRST OF JUN,STATE,OH,OHIO,74153000.0,74.153,29000000.0,29.0,45153000.0,45.153,39.108330074305826,60.89166992569417,2026-06-30 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,1573000.0,1.573,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,326000.0,0.326,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,,,389000.0,0.389,,,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,,,4693000.0,4.693,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,1724000.0,1.724,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,,,313000.0,0.313,,,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,,,5668000.0,5.668,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,1793000.0,1.793,,,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,1515000.0,1.515,,,2019-02-06 15:00:06
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,5709000.0,5.709,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,4014000.0,4.014,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,,,2807000.0,2.807,,,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,,,5075000.0,5.075,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,4887000.0,4.887,,,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,2501000.0,2.501,,,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,2693000.0,2.693,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,1697000.0,1.697,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,1519000.0,1.519,,,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,,,1738000.0,1.738,,,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,OK,OKLAHOMA,,,,,3130000.0,3.13,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,1443000.0,1.443,,,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,266000.0,0.266,,,2025-01-10 12:00:00
SOYBEANS,2025,2025-03-01,3,FIRST OF MAR,STATE,OK,OKLAHOMA,,,,,566000.0,0.566,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,157000.0,0.157,,,2026-01-12 12:00:00
SOYBEANS,2025,2025-09-01,9,FIRST OF SEP,STATE,OK,OKLAHOMA,,,,,85000.0,0.085,,,2026-01-12 12:00:00
SOYBEANS,2026,2026-06-01,6,FIRST OF JUN,STATE,OK,OKLAHOMA,,,,,220000.0,0.22,,,2026-06-30 12:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,OR,OREGON,16000.0,0.016,,,16000.0,0.016,,100.0,2024-01-09 15:00:00
SOYBEANS,2025,2025-12-01,12,FIRST OF DEC,STATE,OR,OREGON,20000.0,0.02,,,20000.0,0.02,,100.0,2026-03-31 12:00:00
SOYBEANS,2026,2026-06-01,6,FIRST OF JUN,STATE,OR,OREGON,24000.0,0.024,,,24000.0,0.024,,100.0,2026-06-30 12:00:00
SOYBEANS,2015,2015-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,126666000.0,126.666,60000000.0,60.0,3956000.0,3.956,47.36867036142296,3.123174332496487,2019-02-06 15:00:06
SOYBEANS,2015,2015-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,57464000.0,57.464,21500000.0,21.5,20412000.0,20.412,37.414729221773634,35.5213699011555,2019-02-06 15:00:06
SOYBEANS,2015,2015-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,18791000.0,18.791,4750000.0,4.75,7855000.0,7.855,25.278058645096056,41.80192645415359,2019-02-06 15:00:06
SOYBEANS,2015,2015-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,280004000.0,280.004,139000000.0,139.0,10787000.0,10.787,49.64214796931472,3.8524449650719275,2019-02-06 15:00:06
SOYBEANS,2016,2016-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,140598000.0,140.598,60000000.0,60.0,9143000.0,9.143,42.67486023983271,6.502937452879842,2019-02-06 15:00:06
SOYBEANS,2016,2016-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,80141000.0,80.141,21000000.0,21.0,26660000.0,26.66,26.20381577469709,33.26636802635355,2019-02-06 15:00:06
SOYBEANS,2016,2016-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,27308000.0,27.308,4950000.0,4.95,12939000.0,12.939,18.126556320492167,47.38171964259558,2019-02-06 15:00:06
SOYBEANS,2016,2016-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,313527000.0,313.527,145000000.0,145.0,3432000.0,3.432,46.248010538167364,1.0946425666688993,2019-02-06 15:00:06
SOYBEANS,2017,2017-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,145047000.0,145.047,52000000.0,52.0,22123000.0,22.123,35.8504484753218,15.252297531145079,2019-02-06 15:00:06
SOYBEANS,2017,2017-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,76451000.0,76.451,24000000.0,24.0,22645000.0,22.645,31.39265673437889,29.62027965625041,2019-02-06 15:00:06
SOYBEANS,2017,2017-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,32824000.0,32.824,11000000.0,11.0,12582000.0,12.582,33.51206434316354,38.33170850597124,2019-02-06 15:00:06
SOYBEANS,2017,2017-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,354672000.0,354.672,165000000.0,165.0,9274000.0,9.274,46.521856814183245,2.6148103036044565,2019-02-06 15:00:06
SOYBEANS,2018,2018-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,198091000.0,198.091,79000000.0,79.0,20484000.0,20.484,39.88066090837039,10.340702000595686,2019-02-06 15:00:06
SOYBEANS,2018,2018-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,106795000.0,106.795,26000000.0,26.0,40444000.0,40.444,24.345709068776628,37.87068682990777,2019-02-06 15:00:06
SOYBEANS,2018,2018-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,38460000.0,38.46,9700000.0,9.7,21695000.0,21.695,25.22100884035361,56.40925637025481,2019-02-06 15:00:06
SOYBEANS,2018,2018-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,421663000.0,421.663,239000000.0,239.0,26048000.0,26.048,56.68033476970946,6.177445021261054,2024-01-09 15:00:00
SOYBEANS,2019,2019-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,259650000.0,259.65,110000000.0,110.0,8146000.0,8.146,42.36472174080493,3.137300211823609,2024-01-09 15:00:00
SOYBEANS,2019,2019-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,159265000.0,159.265,58000000.0,58.0,22977000.0,22.977,36.417291934825606,14.426898565284278,2024-01-09 15:00:00
SOYBEANS,2019,2019-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,71125000.0,71.125,29000000.0,29.0,8818000.0,8.818,40.77328646748682,12.397891036906854,2024-01-09 15:00:00
SOYBEANS,2019,2019-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,321658000.0,321.658,160000000.0,160.0,16700000.0,16.7,49.742272848802145,5.1918497285937235,2024-01-09 15:00:00
SOYBEANS,2020,2020-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,191233000.0,191.233,91000000.0,91.0,15655000.0,15.655,47.58592920677916,8.186348590462943,2024-01-09 15:00:00
SOYBEANS,2020,2020-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,103136000.0,103.136,42000000.0,42.0,22950000.0,22.95,40.72292894818492,22.252171889543902,2024-01-09 15:00:00
SOYBEANS,2020,2020-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,43217000.0,43.217,9900000.0,9.9,20362000.0,20.362,22.907652081356876,47.11571835157461,2024-01-09 15:00:00
SOYBEANS,2020,2020-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,337159000.0,337.159,160000000.0,160.0,31822000.0,31.822,47.4553548919056,9.438276896063876,2024-01-09 15:00:00
SOYBEANS,2021,2021-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,167562000.0,167.562,67000000.0,67.0,25825000.0,25.825,39.98519950824172,15.412205631348394,2024-01-09 15:00:00
SOYBEANS,2021,2021-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,71945000.0,71.945,17500000.0,17.5,45814000.0,45.814,24.324136493154494,63.679199388421715,2024-01-09 15:00:00
SOYBEANS,2021,2021-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,27139000.0,27.139,5500000.0,5.5,6317000.0,6.317,20.266037805372342,23.276465603006745,2024-01-09 15:00:00
SOYBEANS,2021,2021-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,330299000.0,330.299,185000000.0,185.0,25792000.0,25.792,56.00985773496136,7.808682436216883,2024-01-09 15:00:00
SOYBEANS,2022,2022-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,176184000.0,176.184,75000000.0,75.0,44281000.0,44.281,42.56913227080779,25.133383281115197,2024-01-09 15:00:00
SOYBEANS,2022,2022-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,74695000.0,74.695,21500000.0,21.5,35364000.0,35.364,28.783720463217083,47.34453444005623,2024-01-09 15:00:00
SOYBEANS,2022,2022-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,38058000.0,38.058,4800000.0,4.8,22145000.0,22.145,12.612328551158758,58.18750328446056,2024-01-09 15:00:00
SOYBEANS,2022,2022-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,332152000.0,332.152,175000000.0,175.0,13276000.0,13.276,52.68672174185313,3.9969652448276696,2024-01-09 15:00:00
SOYBEANS,2023,2023-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,161068000.0,161.068,68000000.0,68.0,26336000.0,26.336,42.218193558000344,16.350858022698485,2024-01-09 15:00:00
SOYBEANS,2023,2023-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,66626000.0,66.626,23500000.0,23.5,30114000.0,30.114,35.27151562453096,45.198571128388316,2024-01-09 15:00:00
SOYBEANS,2023,2023-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,27398000.0,27.398,6100000.0,6.1,10584000.0,10.584,22.264398861230745,38.63055697496168,2024-01-09 15:00:00
SOYBEANS,2023,2023-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,305076000.0,305.076,160000000.0,160.0,15378000.0,15.378,52.44594789495076,5.040711167053455,2025-01-10 12:00:00
SOYBEANS,2024,2024-03-01,3,FIRST OF MAR,STATE,OT,OTHER STATES,162855000.0,162.855,84000000.0,84.0,28202000.0,28.202,51.57962604771116,17.317245402351787,2025-01-10 12:00:00
SOYBEANS,2024,2024-06-01,6,FIRST OF JUN,STATE,OT,OTHER STATES,79945000.0,79.945,35000000.0,35.0,35361000.0,35.361,43.780098817937336,44.2316592657452,2025-01-10 12:00:00
SOYBEANS,2024,2024-09-01,9,FIRST OF SEP,STATE,OT,OTHER STATES,33133000.0,33.133,11500000.0,11.5,10460000.0,10.46,34.70859867805511,31.569734101952733,2025-01-10 12:00:00
SOYBEANS,2024,2024-12-01,12,FIRST OF DEC,STATE,OT,OTHER STATES,313025000.0,313.025,170000000.0,170.0,35988000.0,35.988,54.30876128104784,11.496845299896174,2026-01-12 12:00:00
